timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
00:34:23.100000+00:00,42.32645779,-71.09496414666667,37.647,5,12,0.76,327386.0289901686,4688148.916853225
00:34:23.200000+00:00,42.3264572,-71.094963275,37.627,5,12,0.76,327386.09920019546,4688148.849569172
00:34:23.300000+00:00,42.32645649,-71.09496198166667,37.63,5,12,0.76,327386.20382657775,4688148.768104238
00:34:23.400000+00:00,42.32645581,-71.09496081333333,37.652,5,12,0.76,327386.29823524423,4688148.690224274
00:34:23.500000+00:00,42.32645500666667,-71.09496016333334,37.693,5,12,0.76,327386.3495968429,4688148.5997011075
00:34:23.600000+00:00,42.3264546,-71.094959315,37.715,5,12,0.76,327386.41838569107,4688148.55282216
00:34:23.700000+00:00,42.32645414,-71.09495840166667,37.687,5,12,0.76,327386.49238454946,4688148.499889035
00:34:23.800000+00:00,42.326453576666665,-71.09495707166667,37.682,5,12,0.76,327386.60043336335,4688148.434635886
00:34:23.900000+00:00,42.32645303166667,-71.09495597666667,37.692,5,12,0.76,327386.6891687467,4688148.371895464
00:34:24+00:00,42.32645264,-71.09495428333334,37.701,5,12,0.85,327386.8276251069,4688148.3249671515
00:34:24.100000+00:00,42.32645211,-71.09495330333333,37.753,5,12,0.85,327386.9069257271,4688148.264125769
00:34:24.200000+00:00,42.32645146666667,-71.09495227166667,37.749,5,12,0.85,327386.99017360515,4688148.19059474
00:34:24.300000+00:00,42.32645091,-71.09495126333333,37.745,2,12,0.85,327387.0717359085,4688148.126734729
00:34:24.400000+00:00,42.326450325,-71.09495019166667,37.798,5,12,0.85,327387.15843926545,4688148.0595999835
00:34:24.500000+00:00,42.326449585,-71.09494920666667,37.809,5,12,0.76,327387.2375775069,4688147.975429588
00:34:24.600000+00:00,42.32644889833333,-71.09494824666666,37.86,5,12,0.76,327387.3148016665,4688147.897232185
00:34:24.700000+00:00,42.326448465,-71.09494738,37.906,5,12,0.76,327387.38502822455,4688147.847354911
00:34:24.800000+00:00,42.326448041666666,-71.094946625,37.881,5,12,0.76,327387.4460810047,4688147.798814697
00:34:24.900000+00:00,42.32644771166667,-71.09494558666667,37.87,5,12,0.76,327387.5307352202,4688147.76006338
00:34:25+00:00,42.326447181666666,-71.09494483,37.828,5,12,0.76,327387.5916335839,4688147.69967528
00:34:25.100000+00:00,42.32644668666666,-71.094943855,37.822,5,12,0.76,327387.67061795486,4688147.642730532
00:34:25.200000+00:00,42.32644622,-71.09494248333333,37.853,5,12,0.76,327387.78236444585,4688147.588126919
00:34:25.300000+00:00,42.32644599333333,-71.09494150833333,37.863,5,12,0.76,327387.86208274215,4688147.560978509
00:34:25.400000+00:00,42.326445445,-71.094940505,37.872,5,12,0.76,327387.9432558613,4688147.498054007
00:34:25.500000+00:00,42.326445066666665,-71.09493936166666,37.847,5,12,0.76,327388.03642969875,4688147.453722549
00:34:25.600000+00:00,42.32644458666667,-71.09493849,37.845,5,12,0.76,327388.10694061755,4688147.398653164
00:34:25.700000+00:00,42.32644385,-71.09493722833334,37.872,5,12,0.76,327388.20888483315,4688147.314291406
00:34:25.800000+00:00,42.32644332833333,-71.09493607,37.903,5,12,0.76,327388.3029026162,4688147.254013454
00:34:25.900000+00:00,42.32644282833333,-71.09493514166667,37.936,5,12,0.76,327388.3780280736,4688147.1966082165
00:34:26+00:00,42.326442345,-71.09493423666666,37.949,5,12,0.76,327388.4512764899,4688147.141101044
00:34:26.100000+00:00,42.32644195833333,-71.0949332,37.935,5,12,0.76,327388.5356383992,4688147.096060724
00:34:26.200000+00:00,42.32644142,-71.09493213833333,37.908,5,12,0.76,327388.6216454413,4688147.034128265
00:34:26.300000+00:00,42.32644080833333,-71.09493056666666,37.914,5,12,0.85,327388.7494750024,4688146.963017629
00:34:26.400000+00:00,42.32644023666667,-71.09492928166667,37.945,5,12,0.85,327388.85379314877,4688146.896930494
00:34:26.500000+00:00,42.32643976333333,-71.09492822666667,37.978,5,12,0.74,327388.9394286553,4688146.842229313
00:34:26.600000+00:00,42.32643908333333,-71.09492713,37.977,5,12,0.7,327389.0279321713,4688146.764494839
00:34:26.700000+00:00,42.32643840333333,-71.09492627333333,37.974,5,12,0.7,327389.0966601162,4688146.687247458
00:34:26.800000+00:00,42.326437643333335,-71.09492477833334,37.972,5,12,0.7,327389.21776678436,4688146.599821169
00:34:26.900000+00:00,42.32643699333333,-71.09492371833333,37.99,5,12,0.7,327389.3033310899,4688146.525492382
00:34:27+00:00,42.32643635,-71.09492292166667,38.023,5,12,0.7,327389.36721543194,4688146.452438328
00:34:27.100000+00:00,42.32643585666667,-71.09492189166667,38.043,5,12,0.7,327389.45073629054,4688146.395567048
00:34:27.200000+00:00,42.3264353,-71.094921025,38.066,5,12,0.76,327389.5206255532,4688146.331994588
00:34:27.300000+00:00,42.32643472833333,-71.09492029166667,38.024,5,12,0.76,327389.5794873609,4688146.267027102
00:34:27.400000+00:00,42.326433996666665,-71.09491907166667,38.04,5,12,0.76,327389.67801202665,4688146.1833051415
00:34:27.500000+00:00,42.32643334833333,-71.094917955,38.041,5,12,0.76,327389.76825013175,4688146.109046424
00:34:27.600000+00:00,42.32643273166666,-71.09491635833334,38.111,5,12,0.7,327389.8981260011,4688146.037329859
00:34:27.700000+00:00,42.32643234166667,-71.09491567,38.098,5,12,0.7,327389.9537767663,4688145.992626381
00:34:27.800000+00:00,42.32643164666667,-71.09491453166666,38.116,5,12,0.7,327390.04567253764,4688145.913141722
00:34:27.900000+00:00,42.32643114166667,-71.094913525,38.087,5,12,0.7,327390.1272388752,4688145.855022314
