timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
04:31:43.500000+00:00,42.32676714,-71.09574246833333,37.827,5,12,0.66,327322.74312211864,4688184.847745231
04:31:43.600000+00:00,42.32676712333333,-71.09574245333333,37.827,5,12,0.66,327322.744312483,4688184.8458640715
04:31:43.700000+00:00,42.326767108333335,-71.09574244333334,37.826,5,12,0.66,327322.74509541993,4688184.844178135
04:31:43.800000+00:00,42.326767105,-71.09574244,37.826,5,12,0.66,327322.7453609578,4688184.843801226
04:31:43.900000+00:00,42.32676710166667,-71.09574242333333,37.825,5,12,0.66,327322.74672513374,4688184.843397246
04:31:44+00:00,42.32676711333333,-71.09574245833333,37.823,5,12,0.66,327322.7438731335,4688184.8447638005
04:31:44.100000+00:00,42.32676711166667,-71.09574244833334,37.824,5,12,0.66,327322.74469254864,4688184.844558426
04:31:44.200000+00:00,42.32676709666666,-71.09574242333333,37.826,5,12,0.66,327322.74671145284,4688184.842842033
04:31:44.300000+00:00,42.32676709,-71.09574243166666,37.824,5,12,0.66,327322.7460065634,4688184.842118671
04:31:44.400000+00:00,42.326767095,-71.09574240833334,37.827,5,12,0.66,327322.74794285995,4688184.842626508
04:31:44.500000+00:00,42.32676708666666,-71.09574240333333,37.826,5,12,0.66,327322.7483320461,4688184.841691004
04:31:44.600000+00:00,42.32676709166667,-71.09574242666666,37.825,5,12,0.66,327322.7464231135,4688184.842293591
04:31:44.700000+00:00,42.32676707666667,-71.095742385,37.825,5,12,0.66,327322.7498153101,4688184.8405433595
04:31:44.800000+00:00,42.32676709166667,-71.09574242166667,37.825,5,12,0.66,327322.74683510116,4688184.84228344
04:31:44.900000+00:00,42.32676709333333,-71.09574242,37.823,5,12,0.66,327322.7469769907,4688184.842465126
04:31:45+00:00,42.32676708833333,-71.095742405,37.824,5,12,0.66,327322.74819927715,4688184.841879458
04:31:45.100000+00:00,42.32676708,-71.09574236833333,37.826,5,12,0.66,327322.7511977273,4688184.840879661
04:31:45.200000+00:00,42.32676706833333,-71.095742375,37.827,5,12,0.66,327322.7506164883,4688184.839597704
04:31:45.300000+00:00,42.32676708166667,-71.09574237833333,37.828,5,12,0.66,327322.7503783122,4688184.841085035
04:31:45.500000+00:00,42.32676707833333,-71.09574237833333,37.832,5,12,0.66,327322.7503691916,4688184.840714894
04:31:45.600000+00:00,42.32676708333333,-71.09574239666667,37.83,5,12,0.66,327322.7488722445,4688184.841307327
04:31:45.700000+00:00,42.32676705833333,-71.09574235166667,37.832,5,12,0.66,327322.75251173996,4688184.838439907
04:31:45.800000+00:00,42.326767061666665,-71.095742355,37.831,5,12,0.66,327322.7522462021,4688184.838816815
04:31:45.900000+00:00,42.32676706,-71.09574235166667,37.83,5,12,0.66,327322.75251630024,4688184.8386249775
04:31:46+00:00,42.32676706833333,-71.09574235166667,37.832,5,12,0.66,327322.75253910176,4688184.839550328
